Value,Channel,Image_Source,ROI_Label
31,B,UV,orange
34,B,UV,orange
35,B,UV,orange
34,B,UV,orange
28,B,UV,orange
32,B,UV,orange
30,B,UV,orange
30,B,UV,orange
28,B,UV,orange
22,B,UV,orange
22,B,UV,orange
25,B,UV,orange
27,B,UV,orange
25,B,UV,orange
29,B,UV,orange
33,B,UV,orange
29,B,UV,orange
29,B,UV,orange
32,B,UV,orange
32,B,UV,orange
23,B,UV,orange
22,B,UV,orange
29,B,UV,orange
26,B,UV,orange
30,B,UV,orange
27,B,UV,orange
36,B,UV,orange
26,B,UV,orange
24,B,UV,orange
27,B,UV,orange
32,B,UV,orange
28,B,UV,orange
29,B,UV,orange
28,B,UV,orange
25,B,UV,orange
26,B,UV,orange
26,B,UV,orange
25,B,UV,orange
25,B,UV,orange
32,B,UV,orange
29,B,UV,orange
24,B,UV,orange
27,B,UV,orange
27,B,UV,orange
21,B,UV,orange
24,B,UV,orange
23,B,UV,orange
22,B,UV,orange
24,B,UV,orange
27,B,UV,orange
23,B,UV,orange
22,B,UV,orange
29,B,UV,orange
25,B,UV,orange
30,B,UV,orange
33,B,UV,orange
26,B,UV,orange
29,B,UV,orange
31,B,UV,orange
26,B,UV,orange
32,B,UV,orange
28,B,UV,orange
24,B,UV,orange
23,B,UV,orange
27,B,UV,orange
28,B,UV,orange
23,B,UV,orange
25,B,UV,orange
27,B,UV,orange
25,B,UV,orange
31,B,UV,orange
28,B,UV,orange
34,B,UV,orange
38,B,UV,orange
29,B,UV,orange
22,B,UV,orange
26,B,UV,orange
30,B,UV,orange
24,B,UV,orange
21,B,UV,orange
24,B,UV,orange
30,B,UV,orange
22,B,UV,orange
25,B,UV,orange
30,B,UV,orange
26,B,UV,orange
26,B,UV,orange
31,B,UV,orange
31,B,UV,orange
26,B,UV,orange
23,B,UV,orange
29,B,UV,orange
26,B,UV,orange
20,B,UV,orange
32,B,UV,orange
31,B,UV,orange
19,B,UV,orange
23,B,UV,orange
28,B,UV,orange
29,B,UV,orange
33,B,UV,orange
21,B,UV,orange
24,B,UV,orange
21,B,UV,orange
27,B,UV,orange
34,B,UV,orange
27,B,UV,orange
26,B,UV,orange
31,B,UV,orange
28,B,UV,orange
30,B,UV,orange
33,B,UV,orange
29,B,UV,orange
34,B,UV,orange
32,B,UV,orange
28,B,UV,orange
27,B,UV,orange
22,B,UV,orange
29,B,UV,orange
34,B,UV,orange
30,B,UV,orange
28,B,UV,orange
28,B,UV,orange
35,B,UV,orange
41,B,UV,orange
39,B,UV,orange
33,B,UV,orange
24,B,UV,orange
27,B,UV,orange
33,B,UV,orange
34,B,UV,orange
32,B,UV,orange
21,B,UV,orange
32,B,UV,orange
38,B,UV,orange
37,B,UV,orange
27,B,UV,orange
31,B,UV,orange
32,B,UV,orange
33,B,UV,orange
32,B,UV,orange
34,B,UV,orange
25,B,UV,orange
32,B,UV,orange
30,B,UV,orange
30,B,UV,orange
22,B,UV,orange
27,B,UV,orange
25,B,UV,orange
24,B,UV,orange
25,B,UV,orange
32,B,UV,orange
33,B,UV,orange
35,B,UV,orange
39,B,UV,orange
32,B,UV,orange
22,B,UV,orange
26,B,UV,orange
26,B,UV,orange
24,B,UV,orange
26,B,UV,orange
23,B,UV,orange
31,B,UV,orange
20,B,UV,orange
20,B,UV,orange
22,B,UV,orange
25,B,UV,orange
32,B,UV,orange
32,B,UV,orange
29,B,UV,orange
25,B,UV,orange
23,B,UV,orange
26,B,UV,orange
28,B,UV,orange
23,B,UV,orange
34,B,UV,orange
28,B,UV,orange
20,B,UV,orange
26,B,UV,orange
28,B,UV,orange
26,B,UV,orange
31,B,UV,orange
22,B,UV,orange
21,B,UV,orange
25,B,UV,orange
27,B,UV,orange
24,B,UV,orange
25,B,UV,orange
30,B,UV,orange
31,B,UV,orange
25,B,UV,orange
26,B,UV,orange
28,B,UV,orange
22,B,UV,orange
29,B,UV,orange
28,B,UV,orange
28,B,UV,orange
26,B,UV,orange
26,B,UV,orange
24,B,UV,orange
25,B,UV,orange
25,B,UV,orange
20,B,UV,orange
29,B,UV,orange
30,B,UV,orange
26,B,UV,orange
26,B,UV,orange
26,B,UV,orange
30,B,UV,orange
28,B,UV,orange
23,B,UV,orange
27,B,UV,orange
27,B,UV,orange
27,B,UV,orange
29,B,UV,orange
26,B,UV,orange
22,B,UV,orange
21,B,UV,orange
24,B,UV,orange
20,B,UV,orange
24,B,UV,orange
32,B,UV,orange
28,B,UV,orange
29,B,UV,orange
25,B,UV,orange
29,B,UV,orange
27,B,UV,orange
28,B,UV,orange
25,B,UV,orange
27,B,UV,orange
22,B,UV,orange
24,B,UV,orange
31,B,UV,orange
22,B,UV,orange
29,B,UV,orange
28,B,UV,orange
26,B,UV,orange
34,B,UV,orange
30,B,UV,orange
31,B,UV,orange
28,B,UV,orange
26,B,UV,orange
33,B,UV,orange
27,B,UV,orange
25,B,UV,orange
20,B,UV,orange
27,B,UV,orange
29,B,UV,orange
29,B,UV,orange
26,B,UV,orange
33,B,UV,orange
29,B,UV,orange
32,B,UV,orange
31,B,UV,orange
22,B,UV,orange
31,B,UV,orange
35,B,UV,orange
28,B,UV,orange
26,B,UV,orange
23,B,UV,orange
33,B,UV,orange
36,B,UV,orange
33,B,UV,orange
34,B,UV,orange
31,B,UV,orange
23,B,UV,orange
32,B,UV,orange
32,B,UV,orange
27,B,UV,orange
28,B,UV,orange
27,B,UV,orange
30,B,UV,orange
33,B,UV,orange
32,B,UV,orange
29,B,UV,orange
34,B,UV,orange
31,B,UV,orange
33,B,UV,orange
33,B,UV,orange
27,B,UV,orange
26,B,UV,orange
24,B,UV,orange
30,B,UV,orange
24,B,UV,orange
27,B,UV,orange
26,B,UV,orange
29,B,UV,orange
23,B,UV,orange
26,B,UV,orange
28,B,UV,orange
29,B,UV,orange
29,B,UV,orange
25,B,UV,orange
19,B,UV,orange
28,B,UV,orange
37,B,UV,orange
32,B,UV,orange
24,B,UV,orange
23,B,UV,orange
24,B,UV,orange
24,B,UV,orange
23,B,UV,orange
26,B,UV,orange
19,B,UV,orange
25,B,UV,orange
25,B,UV,orange
22,B,UV,orange
24,B,UV,orange
21,B,UV,orange
26,B,UV,orange
31,B,UV,orange
23,B,UV,orange
25,B,UV,orange
30,B,UV,orange
28,B,UV,orange
27,B,UV,orange
28,B,UV,orange
29,B,UV,orange
26,B,UV,orange
25,B,UV,orange
26,B,UV,orange
28,B,UV,orange
24,B,UV,orange
21,B,UV,orange
27,B,UV,orange
30,B,UV,orange
24,B,UV,orange
26,B,UV,orange
32,B,UV,orange
25,B,UV,orange
23,B,UV,orange
27,B,UV,orange
26,B,UV,orange
25,B,UV,orange
32,B,UV,orange
24,B,UV,orange
27,B,UV,orange
29,B,UV,orange
27,B,UV,orange
25,B,UV,orange
23,B,UV,orange
29,B,UV,orange
25,B,UV,orange
21,B,UV,orange
25,B,UV,orange
27,B,UV,orange
24,B,UV,orange
24,B,UV,orange
21,B,UV,orange
22,B,UV,orange
31,B,UV,orange
32,B,UV,orange
21,B,UV,orange
25,B,UV,orange
24,B,UV,orange
23,B,UV,orange
24,B,UV,orange
23,B,UV,orange
25,B,UV,orange
28,B,UV,orange
24,B,UV,orange
24,B,UV,orange
21,B,UV,orange
22,B,UV,orange
24,B,UV,orange
31,B,UV,orange
25,B,UV,orange
23,B,UV,orange
29,B,UV,orange
24,B,UV,orange
25,B,UV,orange
27,B,UV,orange
25,B,UV,orange
25,B,UV,orange
26,B,UV,orange
24,B,UV,orange
29,B,UV,orange
26,B,UV,orange
27,B,UV,orange
24,B,UV,orange
30,B,UV,orange
32,B,UV,orange
32,B,UV,orange
23,B,UV,orange
33,B,UV,orange
31,B,UV,orange
32,B,UV,orange
30,B,UV,orange
31,B,UV,orange
28,B,UV,orange
32,B,UV,orange
25,B,UV,orange
21,B,UV,orange
29,B,UV,orange
23,B,UV,orange
28,B,UV,orange
39,B,UV,orange
32,B,UV,orange
31,B,UV,orange
26,B,UV,orange
24,B,UV,orange
35,B,UV,orange
32,B,UV,orange
30,B,UV,orange
33,B,UV,orange
36,B,UV,orange
28,B,UV,orange
32,B,UV,orange
29,B,UV,orange
31,B,UV,orange
28,B,UV,orange
31,B,UV,orange
26,B,UV,orange
26,B,UV,orange
25,B,UV,orange
31,B,UV,orange
34,B,UV,orange
30,B,UV,orange
29,B,UV,orange
26,B,UV,orange
26,B,UV,orange
22,B,UV,orange
22,B,UV,orange
23,B,UV,orange
27,B,UV,orange
26,B,UV,orange
22,B,UV,orange
21,B,UV,orange
26,B,UV,orange
28,B,UV,orange
27,B,UV,orange
26,B,UV,orange
25,B,UV,orange
34,B,UV,orange
26,B,UV,orange
21,B,UV,orange
21,B,UV,orange
19,B,UV,orange
21,B,UV,orange
23,B,UV,orange
25,B,UV,orange
24,B,UV,orange
25,B,UV,orange
20,B,UV,orange
17,B,UV,orange
22,B,UV,orange
22,B,UV,orange
25,B,UV,orange
33,B,UV,orange
35,B,UV,orange
26,B,UV,orange
26,B,UV,orange
26,B,UV,orange
23,B,UV,orange
27,B,UV,orange
27,B,UV,orange
24,B,UV,orange
26,B,UV,orange
24,B,UV,orange
24,B,UV,orange
22,B,UV,orange
21,B,UV,orange
25,B,UV,orange
29,B,UV,orange
24,B,UV,orange
33,B,UV,orange
32,B,UV,orange
25,B,UV,orange
24,B,UV,orange
25,B,UV,orange
31,B,UV,orange
36,B,UV,orange
28,B,UV,orange
31,B,UV,orange
25,B,UV,orange
24,B,UV,orange
24,B,UV,orange
24,B,UV,orange
26,B,UV,orange
33,B,UV,orange
25,B,UV,orange
22,B,UV,orange
28,B,UV,orange
29,B,UV,orange
22,B,UV,orange
26,B,UV,orange
25,B,UV,orange
26,B,UV,orange
32,B,UV,orange
30,B,UV,orange
25,B,UV,orange
26,B,UV,orange
25,B,UV,orange
21,B,UV,orange
24,B,UV,orange
28,B,UV,orange
22,B,UV,orange
25,B,UV,orange
29,B,UV,orange
23,B,UV,orange
23,B,UV,orange
22,B,UV,orange
21,B,UV,orange
23,B,UV,orange
25,B,UV,orange
25,B,UV,orange
24,B,UV,orange
25,B,UV,orange
25,B,UV,orange
24,B,UV,orange
25,B,UV,orange
21,B,UV,orange
23,B,UV,orange
20,B,UV,orange
20,B,UV,orange
24,B,UV,orange
24,B,UV,orange
27,B,UV,orange
24,B,UV,orange
26,B,UV,orange
26,B,UV,orange
30,B,UV,orange
28,B,UV,orange
29,B,UV,orange
24,B,UV,orange
33,B,UV,orange
30,B,UV,orange
26,B,UV,orange
30,B,UV,orange
33,B,UV,orange
23,B,UV,orange
31,B,UV,orange
36,B,UV,orange
26,B,UV,orange
30,B,UV,orange
34,B,UV,orange
31,B,UV,orange
32,B,UV,orange
31,B,UV,orange
34,B,UV,orange
35,B,UV,orange
28,B,UV,orange
36,B,UV,orange
36,B,UV,orange
43,B,UV,orange
30,B,UV,orange
27,B,UV,orange
32,B,UV,orange
24,B,UV,orange
25,B,UV,orange
30,B,UV,orange
32,B,UV,orange
19,B,UV,orange
27,B,UV,orange
29,B,UV,orange
28,B,UV,orange
25,B,UV,orange
29,B,UV,orange
33,B,UV,orange
24,B,UV,orange
23,B,UV,orange
21,B,UV,orange
28,B,UV,orange
30,B,UV,orange
29,B,UV,orange
24,B,UV,orange
24,B,UV,orange
32,B,UV,orange
33,B,UV,orange
28,B,UV,orange
31,B,UV,orange
32,B,UV,orange
30,B,UV,orange
24,B,UV,orange
29,B,UV,orange
31,B,UV,orange
26,B,UV,orange
22,B,UV,orange
29,B,UV,orange
28,B,UV,orange
24,B,UV,orange
25,B,UV,orange
26,B,UV,orange
25,B,UV,orange
27,B,UV,orange
29,B,UV,orange
24,B,UV,orange
23,B,UV,orange
26,B,UV,orange
25,B,UV,orange
25,B,UV,orange
25,B,UV,orange
25,B,UV,orange
29,B,UV,orange
23,B,UV,orange
20,B,UV,orange
24,B,UV,orange
22,B,UV,orange
23,B,UV,orange
23,B,UV,orange
24,B,UV,orange
29,B,UV,orange
30,B,UV,orange
25,B,UV,orange
22,B,UV,orange
24,B,UV,orange
22,B,UV,orange
23,B,UV,orange
28,B,UV,orange
31,B,UV,orange
28,B,UV,orange
22,B,UV,orange
28,B,UV,orange
28,B,UV,orange
18,B,UV,orange
19,B,UV,orange
24,B,UV,orange
24,B,UV,orange
32,B,UV,orange
26,B,UV,orange
23,B,UV,orange
31,B,UV,orange
32,B,UV,orange
25,B,UV,orange
25,B,UV,orange
27,B,UV,orange
26,B,UV,orange
23,B,UV,orange
24,B,UV,orange
28,B,UV,orange
29,B,UV,orange
25,B,UV,orange
23,B,UV,orange
21,B,UV,orange
22,B,UV,orange
23,B,UV,orange
26,B,UV,orange
28,B,UV,orange
29,B,UV,orange
26,B,UV,orange
21,B,UV,orange
24,B,UV,orange
24,B,UV,orange
19,B,UV,orange
25,B,UV,orange
28,B,UV,orange
27,B,UV,orange
27,B,UV,orange
31,B,UV,orange
21,B,UV,orange
22,B,UV,orange
26,B,UV,orange
17,B,UV,orange
24,B,UV,orange
25,B,UV,orange
27,B,UV,orange
28,B,UV,orange
28,B,UV,orange
31,B,UV,orange
29,B,UV,orange
32,B,UV,orange
32,B,UV,orange
30,B,UV,orange
28,B,UV,orange
34,B,UV,orange
31,B,UV,orange
28,B,UV,orange
26,B,UV,orange
31,B,UV,orange
26,B,UV,orange
29,B,UV,orange
33,B,UV,orange
29,B,UV,orange
32,B,UV,orange
31,B,UV,orange
29,B,UV,orange
28,B,UV,orange
32,B,UV,orange
21,B,UV,orange
33,B,UV,orange
36,B,UV,orange
34,B,UV,orange
31,B,UV,orange
29,B,UV,orange
28,B,UV,orange
34,B,UV,orange
34,B,UV,orange
27,B,UV,orange
33,B,UV,orange
31,B,UV,orange
32,B,UV,orange
26,B,UV,orange
28,B,UV,orange
31,B,UV,orange
32,B,UV,orange
25,B,UV,orange
26,B,UV,orange
26,B,UV,orange
22,B,UV,orange
28,B,UV,orange
27,B,UV,orange
31,B,UV,orange
26,B,UV,orange
26,B,UV,orange
25,B,UV,orange
24,B,UV,orange
29,B,UV,orange
31,B,UV,orange
21,B,UV,orange
23,B,UV,orange
31,B,UV,orange
29,B,UV,orange
25,B,UV,orange
23,B,UV,orange
24,B,UV,orange
26,B,UV,orange
24,B,UV,orange
22,B,UV,orange
24,B,UV,orange
26,B,UV,orange
24,B,UV,orange
23,B,UV,orange
21,B,UV,orange
21,B,UV,orange
26,B,UV,orange
26,B,UV,orange
25,B,UV,orange
21,B,UV,orange
23,B,UV,orange
21,B,UV,orange
24,B,UV,orange
25,B,UV,orange
26,B,UV,orange
25,B,UV,orange
30,B,UV,orange
30,B,UV,orange
23,B,UV,orange
22,B,UV,orange
26,B,UV,orange
28,B,UV,orange
29,B,UV,orange
30,B,UV,orange
28,B,UV,orange
25,B,UV,orange
25,B,UV,orange
25,B,UV,orange
23,B,UV,orange
28,B,UV,orange
28,B,UV,orange
24,B,UV,orange
26,B,UV,orange
28,B,UV,orange
25,B,UV,orange
28,B,UV,orange
28,B,UV,orange
28,B,UV,orange
22,B,UV,orange
25,B,UV,orange
26,B,UV,orange
24,B,UV,orange
25,B,UV,orange
24,B,UV,orange
17,B,UV,orange
25,B,UV,orange
24,B,UV,orange
23,B,UV,orange
24,B,UV,orange
31,B,UV,orange
30,B,UV,orange
24,B,UV,orange
21,B,UV,orange
28,B,UV,orange
24,B,UV,orange
22,B,UV,orange
26,B,UV,orange
28,B,UV,orange
26,B,UV,orange
31,B,UV,orange
25,B,UV,orange
25,B,UV,orange
27,B,UV,orange
22,B,UV,orange
22,B,UV,orange
22,B,UV,orange
23,B,UV,orange
27,B,UV,orange
26,B,UV,orange
31,B,UV,orange
23,B,UV,orange
25,B,UV,orange
28,B,UV,orange
23,B,UV,orange
27,B,UV,orange
32,B,UV,orange
32,B,UV,orange
28,B,UV,orange
25,B,UV,orange
26,B,UV,orange
25,B,UV,orange
24,B,UV,orange
19,B,UV,orange
22,B,UV,orange
28,B,UV,orange
31,B,UV,orange
32,B,UV,orange
34,B,UV,orange
23,B,UV,orange
26,B,UV,orange
33,B,UV,orange
25,B,UV,orange
34,B,UV,orange
33,B,UV,orange
29,B,UV,orange
30,B,UV,orange
29,B,UV,orange
27,B,UV,orange
43,B,UV,orange
27,B,UV,orange
33,B,UV,orange
37,B,UV,orange
30,B,UV,orange
32,B,UV,orange
23,B,UV,orange
22,B,UV,orange
33,B,UV,orange
34,B,UV,orange
25,B,UV,orange
28,B,UV,orange
23,B,UV,orange
29,B,UV,orange
33,B,UV,orange
22,B,UV,orange
28,B,UV,orange
30,B,UV,orange
27,B,UV,orange
24,B,UV,orange
25,B,UV,orange
29,B,UV,orange
31,B,UV,orange
25,B,UV,orange
26,B,UV,orange
23,B,UV,orange
30,B,UV,orange
29,B,UV,orange
25,B,UV,orange
24,B,UV,orange
32,B,UV,orange
26,B,UV,orange
21,B,UV,orange
31,B,UV,orange
30,B,UV,orange
29,B,UV,orange
21,B,UV,orange
25,B,UV,orange
19,B,UV,orange
24,B,UV,orange
22,B,UV,orange
27,B,UV,orange
21,B,UV,orange
16,B,UV,orange
20,B,UV,orange
24,B,UV,orange
22,B,UV,orange
22,B,UV,orange
24,B,UV,orange
21,B,UV,orange
22,B,UV,orange
20,B,UV,orange
17,B,UV,orange
28,B,UV,orange
28,B,UV,orange
21,B,UV,orange
19,B,UV,orange
31,B,UV,orange
36,B,UV,orange
29,B,UV,orange
25,B,UV,orange
28,B,UV,orange
27,B,UV,orange
28,B,UV,orange
27,B,UV,orange
27,B,UV,orange
25,B,UV,orange
21,B,UV,orange
29,B,UV,orange
26,B,UV,orange
22,B,UV,orange
24,B,UV,orange
25,B,UV,orange
25,B,UV,orange
22,B,UV,orange
21,B,UV,orange
22,B,UV,orange
27,B,UV,orange
24,B,UV,orange
22,B,UV,orange
25,B,UV,orange
27,B,UV,orange
19,B,UV,orange
20,B,UV,orange
28,B,UV,orange
20,B,UV,orange
25,B,UV,orange
23,B,UV,orange
24,B,UV,orange
23,B,UV,orange
24,B,UV,orange
27,B,UV,orange
30,B,UV,orange
28,B,UV,orange
29,B,UV,orange
26,B,UV,orange
26,B,UV,orange
25,B,UV,orange
25,B,UV,orange
28,B,UV,orange
26,B,UV,orange
24,B,UV,orange
27,B,UV,orange
14,B,UV,orange
24,B,UV,orange
23,B,UV,orange
27,B,UV,orange
24,B,UV,orange
23,B,UV,orange
26,B,UV,orange
20,B,UV,orange
21,B,UV,orange
25,B,UV,orange
31,B,UV,orange
23,B,UV,orange
21,B,UV,orange
31,B,UV,orange
24,B,UV,orange
25,B,UV,orange
33,B,UV,orange
28,B,UV,orange
25,B,UV,orange
18,B,UV,orange
29,B,UV,orange
32,B,UV,orange
31,B,UV,orange
35,B,UV,orange
39,B,UV,orange
30,B,UV,orange
26,B,UV,orange
28,B,UV,orange
25,B,UV,orange
29,B,UV,orange
22,B,UV,orange
23,B,UV,orange
31,B,UV,orange
31,B,UV,orange
27,B,UV,orange
28,B,UV,orange
32,B,UV,orange
37,B,UV,orange
41,B,UV,orange
26,B,UV,orange
35,B,UV,orange
29,B,UV,orange
25,B,UV,orange
32,B,UV,orange
31,B,UV,orange
31,B,UV,orange
33,B,UV,orange
26,B,UV,orange
39,B,UV,orange
33,B,UV,orange
34,B,UV,orange
29,B,UV,orange
29,B,UV,orange
28,B,UV,orange
27,B,UV,orange
32,B,UV,orange
33,B,UV,orange
27,B,UV,orange
27,B,UV,orange
24,B,UV,orange
23,B,UV,orange
30,B,UV,orange
31,B,UV,orange
32,B,UV,orange
28,B,UV,orange
24,B,UV,orange
28,B,UV,orange
24,B,UV,orange
22,B,UV,orange
27,B,UV,orange
22,B,UV,orange
24,B,UV,orange
23,B,UV,orange
23,B,UV,orange
26,B,UV,orange
23,B,UV,orange
21,B,UV,orange
18,B,UV,orange
24,B,UV,orange
26,B,UV,orange
27,B,UV,orange
25,B,UV,orange
26,B,UV,orange
23,B,UV,orange
22,B,UV,orange
22,B,UV,orange
24,B,UV,orange
25,B,UV,orange
18,B,UV,orange
25,B,UV,orange
25,B,UV,orange
28,B,UV,orange
28,B,UV,orange
26,B,UV,orange
21,B,UV,orange
25,B,UV,orange
27,B,UV,orange
24,B,UV,orange
25,B,UV,orange
36,B,UV,orange
24,B,UV,orange
19,B,UV,orange
27,B,UV,orange
33,B,UV,orange
36,B,UV,orange
30,B,UV,orange
25,B,UV,orange
20,B,UV,orange
26,B,UV,orange
29,B,UV,orange
25,B,UV,orange
28,B,UV,orange
29,B,UV,orange
25,B,UV,orange
25,B,UV,orange
32,B,UV,orange
23,B,UV,orange
23,B,UV,orange
28,B,UV,orange
25,B,UV,orange
21,B,UV,orange
25,B,UV,orange
20,B,UV,orange
20,B,UV,orange
22,B,UV,orange
22,B,UV,orange
21,B,UV,orange
29,B,UV,orange
27,B,UV,orange
25,B,UV,orange
25,B,UV,orange
28,B,UV,orange
28,B,UV,orange
29,B,UV,orange
28,B,UV,orange
23,B,UV,orange
23,B,UV,orange
21,B,UV,orange
17,B,UV,orange
24,B,UV,orange
29,B,UV,orange
26,B,UV,orange
26,B,UV,orange
26,B,UV,orange
27,B,UV,orange
23,B,UV,orange
28,B,UV,orange
23,B,UV,orange
26,B,UV,orange
33,B,UV,orange
23,B,UV,orange
23,B,UV,orange
30,B,UV,orange
33,B,UV,orange
34,B,UV,orange
26,B,UV,orange
24,B,UV,orange
29,B,UV,orange
32,B,UV,orange
27,B,UV,orange
29,B,UV,orange
32,B,UV,orange
32,B,UV,orange
32,B,UV,orange
27,B,UV,orange
24,B,UV,orange
25,B,UV,orange
24,B,UV,orange
22,B,UV,orange
21,B,UV,orange
25,B,UV,orange
28,B,UV,orange
30,B,UV,orange
35,B,UV,orange
39,B,UV,orange
29,B,UV,orange
32,B,UV,orange
31,B,UV,orange
33,B,UV,orange
29,B,UV,orange
34,B,UV,orange
25,B,UV,orange
25,B,UV,orange
31,B,UV,orange
31,B,UV,orange
27,B,UV,orange
32,B,UV,orange
34,B,UV,orange
33,B,UV,orange
30,B,UV,orange
28,B,UV,orange
24,B,UV,orange
31,B,UV,orange
28,B,UV,orange
23,B,UV,orange
25,B,UV,orange
28,B,UV,orange
23,B,UV,orange
22,B,UV,orange
26,B,UV,orange
24,B,UV,orange
26,B,UV,orange
29,B,UV,orange
20,B,UV,orange
21,B,UV,orange
24,B,UV,orange
27,B,UV,orange
32,B,UV,orange
25,B,UV,orange
24,B,UV,orange
22,B,UV,orange
25,B,UV,orange
29,B,UV,orange
23,B,UV,orange
22,B,UV,orange
29,B,UV,orange
29,B,UV,orange
24,B,UV,orange
18,B,UV,orange
22,B,UV,orange
24,B,UV,orange
22,B,UV,orange
22,B,UV,orange
28,B,UV,orange
24,B,UV,orange
21,B,UV,orange
25,B,UV,orange
26,B,UV,orange
23,B,UV,orange
20,B,UV,orange
26,B,UV,orange
19,B,UV,orange
21,B,UV,orange
25,B,UV,orange
26,B,UV,orange
25,B,UV,orange
23,B,UV,orange
31,B,UV,orange
24,B,UV,orange
22,B,UV,orange
29,B,UV,orange
27,B,UV,orange
25,B,UV,orange
23,B,UV,orange
25,B,UV,orange
22,B,UV,orange
28,B,UV,orange
28,B,UV,orange
28,B,UV,orange
28,B,UV,orange
29,B,UV,orange
25,B,UV,orange
26,B,UV,orange
27,B,UV,orange
28,B,UV,orange
33,B,UV,orange
23,B,UV,orange
22,B,UV,orange
20,B,UV,orange
19,B,UV,orange
23,B,UV,orange
25,B,UV,orange
15,B,UV,orange
20,B,UV,orange
21,B,UV,orange
19,B,UV,orange
19,B,UV,orange
22,B,UV,orange
22,B,UV,orange
23,B,UV,orange
24,B,UV,orange
26,B,UV,orange
24,B,UV,orange
27,B,UV,orange
27,B,UV,orange
20,B,UV,orange
19,B,UV,orange
25,B,UV,orange
27,B,UV,orange
25,B,UV,orange
25,B,UV,orange
26,B,UV,orange
26,B,UV,orange
29,B,UV,orange
33,B,UV,orange
29,B,UV,orange
28,B,UV,orange
40,B,UV,orange
26,B,UV,orange
33,B,UV,orange
25,B,UV,orange
20,B,UV,orange
31,B,UV,orange
34,B,UV,orange
32,B,UV,orange
33,B,UV,orange
31,B,UV,orange
30,B,UV,orange
28,B,UV,orange
28,B,UV,orange
21,B,UV,orange
29,B,UV,orange
25,B,UV,orange
27,B,UV,orange
32,B,UV,orange
27,B,UV,orange
33,B,UV,orange
25,B,UV,orange
23,B,UV,orange
35,B,UV,orange
34,B,UV,orange
32,B,UV,orange
35,B,UV,orange
33,B,UV,orange
32,B,UV,orange
34,B,UV,orange
32,B,UV,orange
30,B,UV,orange
39,B,UV,orange
28,B,UV,orange
30,B,UV,orange
27,B,UV,orange
31,B,UV,orange
32,B,UV,orange
25,B,UV,orange
34,B,UV,orange
32,B,UV,orange
34,B,UV,orange
26,B,UV,orange
25,B,UV,orange
29,B,UV,orange
24,B,UV,orange
20,B,UV,orange
27,B,UV,orange
33,B,UV,orange
29,B,UV,orange
26,B,UV,orange
22,B,UV,orange
21,B,UV,orange
25,B,UV,orange
30,B,UV,orange
22,B,UV,orange
20,B,UV,orange
22,B,UV,orange
27,B,UV,orange
25,B,UV,orange
22,B,UV,orange
26,B,UV,orange
26,B,UV,orange
29,B,UV,orange
34,B,UV,orange
21,B,UV,orange
21,B,UV,orange
27,B,UV,orange
22,B,UV,orange
23,B,UV,orange
24,B,UV,orange
27,B,UV,orange
25,B,UV,orange
20,B,UV,orange
32,B,UV,orange
24,B,UV,orange
29,B,UV,orange
25,B,UV,orange
25,B,UV,orange
20,B,UV,orange
28,B,UV,orange
22,B,UV,orange
18,B,UV,orange
20,B,UV,orange
27,B,UV,orange
26,B,UV,orange
22,B,UV,orange
23,B,UV,orange
22,B,UV,orange
27,B,UV,orange
27,B,UV,orange
29,B,UV,orange
35,B,UV,orange
30,B,UV,orange
26,B,UV,orange
22,B,UV,orange
24,B,UV,orange
26,B,UV,orange
30,B,UV,orange
29,B,UV,orange
31,B,UV,orange
28,B,UV,orange
25,B,UV,orange
25,B,UV,orange
23,B,UV,orange
22,B,UV,orange
24,B,UV,orange
29,B,UV,orange
22,B,UV,orange
24,B,UV,orange
21,B,UV,orange
23,B,UV,orange
23,B,UV,orange
25,B,UV,orange
21,B,UV,orange
24,B,UV,orange
19,B,UV,orange
20,B,UV,orange
18,B,UV,orange
18,B,UV,orange
19,B,UV,orange
24,B,UV,orange
26,B,UV,orange
27,B,UV,orange
21,B,UV,orange
25,B,UV,orange
25,B,UV,orange
25,B,UV,orange
21,B,UV,orange
27,B,UV,orange
24,B,UV,orange
29,B,UV,orange
30,B,UV,orange
28,B,UV,orange
24,B,UV,orange
24,B,UV,orange
23,B,UV,orange
33,B,UV,orange
33,B,UV,orange
36,B,UV,orange
31,B,UV,orange
28,B,UV,orange
28,B,UV,orange
27,B,UV,orange
26,B,UV,orange
26,B,UV,orange
34,B,UV,orange
31,B,UV,orange
28,B,UV,orange
30,B,UV,orange
21,B,UV,orange
33,B,UV,orange
29,B,UV,orange
31,B,UV,orange
27,B,UV,orange
33,B,UV,orange
29,B,UV,orange
19,B,UV,orange
25,B,UV,orange
25,B,UV,orange
32,B,UV,orange
44,B,UV,orange
39,B,UV,orange
32,B,UV,orange
32,B,UV,orange
37,B,UV,orange
33,B,UV,orange
32,B,UV,orange
30,B,UV,orange
31,B,UV,orange
29,B,UV,orange
25,B,UV,orange
25,B,UV,orange
28,B,UV,orange
28,B,UV,orange
31,B,UV,orange
26,B,UV,orange
35,B,UV,orange
30,B,UV,orange
33,B,UV,orange
28,B,UV,orange
29,B,UV,orange
25,B,UV,orange
28,B,UV,orange
27,B,UV,orange
23,B,UV,orange
30,B,UV,orange
33,B,UV,orange
25,B,UV,orange
23,B,UV,orange
26,B,UV,orange
27,B,UV,orange
28,B,UV,orange
