Value,Channel,Image_Source,ROI_Label
46,B,VIS,gold
46,B,VIS,gold
52,B,VIS,gold
40,B,VIS,gold
45,B,VIS,gold
39,B,VIS,gold
34,B,VIS,gold
37,B,VIS,gold
31,B,VIS,gold
36,B,VIS,gold
39,B,VIS,gold
31,B,VIS,gold
28,B,VIS,gold
35,B,VIS,gold
34,B,VIS,gold
37,B,VIS,gold
39,B,VIS,gold
44,B,VIS,gold
53,B,VIS,gold
49,B,VIS,gold
53,B,VIS,gold
48,B,VIS,gold
47,B,VIS,gold
48,B,VIS,gold
44,B,VIS,gold
50,B,VIS,gold
54,B,VIS,gold
50,B,VIS,gold
55,B,VIS,gold
54,B,VIS,gold
43,B,VIS,gold
48,B,VIS,gold
45,B,VIS,gold
52,B,VIS,gold
57,B,VIS,gold
51,B,VIS,gold
56,B,VIS,gold
56,B,VIS,gold
51,B,VIS,gold
49,B,VIS,gold
47,B,VIS,gold
46,B,VIS,gold
45,B,VIS,gold
44,B,VIS,gold
43,B,VIS,gold
45,B,VIS,gold
41,B,VIS,gold
42,B,VIS,gold
39,B,VIS,gold
53,B,VIS,gold
58,B,VIS,gold
59,B,VIS,gold
63,B,VIS,gold
61,B,VIS,gold
54,B,VIS,gold
54,B,VIS,gold
57,B,VIS,gold
55,B,VIS,gold
55,B,VIS,gold
50,B,VIS,gold
44,B,VIS,gold
62,B,VIS,gold
60,B,VIS,gold
61,B,VIS,gold
61,B,VIS,gold
63,B,VIS,gold
68,B,VIS,gold
70,B,VIS,gold
63,B,VIS,gold
65,B,VIS,gold
64,B,VIS,gold
60,B,VIS,gold
57,B,VIS,gold
53,B,VIS,gold
49,B,VIS,gold
55,B,VIS,gold
53,B,VIS,gold
46,B,VIS,gold
43,B,VIS,gold
37,B,VIS,gold
37,B,VIS,gold
42,B,VIS,gold
43,B,VIS,gold
39,B,VIS,gold
38,B,VIS,gold
42,B,VIS,gold
39,B,VIS,gold
38,B,VIS,gold
36,B,VIS,gold
29,B,VIS,gold
39,B,VIS,gold
33,B,VIS,gold
32,B,VIS,gold
41,B,VIS,gold
39,B,VIS,gold
39,B,VIS,gold
42,B,VIS,gold
45,B,VIS,gold
46,B,VIS,gold
45,B,VIS,gold
47,B,VIS,gold
53,B,VIS,gold
50,B,VIS,gold
49,B,VIS,gold
51,B,VIS,gold
42,B,VIS,gold
42,B,VIS,gold
44,B,VIS,gold
46,B,VIS,gold
49,B,VIS,gold
47,B,VIS,gold
50,B,VIS,gold
52,B,VIS,gold
46,B,VIS,gold
45,B,VIS,gold
54,B,VIS,gold
54,B,VIS,gold
49,B,VIS,gold
46,B,VIS,gold
48,B,VIS,gold
51,B,VIS,gold
49,B,VIS,gold
48,B,VIS,gold
47,B,VIS,gold
46,B,VIS,gold
48,B,VIS,gold
41,B,VIS,gold
35,B,VIS,gold
41,B,VIS,gold
41,B,VIS,gold
47,B,VIS,gold
42,B,VIS,gold
50,B,VIS,gold
54,B,VIS,gold
57,B,VIS,gold
59,B,VIS,gold
59,B,VIS,gold
41,B,VIS,gold
41,B,VIS,gold
50,B,VIS,gold
54,B,VIS,gold
57,B,VIS,gold
63,B,VIS,gold
63,B,VIS,gold
62,B,VIS,gold
64,B,VIS,gold
61,B,VIS,gold
65,B,VIS,gold
67,B,VIS,gold
67,B,VIS,gold
65,B,VIS,gold
59,B,VIS,gold
53,B,VIS,gold
50,B,VIS,gold
53,B,VIS,gold
49,B,VIS,gold
40,B,VIS,gold
45,B,VIS,gold
48,B,VIS,gold
42,B,VIS,gold
38,B,VIS,gold
34,B,VIS,gold
33,B,VIS,gold
33,B,VIS,gold
30,B,VIS,gold
32,B,VIS,gold
36,B,VIS,gold
40,B,VIS,gold
40,B,VIS,gold
36,B,VIS,gold
35,B,VIS,gold
37,B,VIS,gold
31,B,VIS,gold
35,B,VIS,gold
38,B,VIS,gold
40,B,VIS,gold
48,B,VIS,gold
47,B,VIS,gold
42,B,VIS,gold
46,B,VIS,gold
45,B,VIS,gold
45,B,VIS,gold
45,B,VIS,gold
42,B,VIS,gold
44,B,VIS,gold
46,B,VIS,gold
48,B,VIS,gold
44,B,VIS,gold
42,B,VIS,gold
40,B,VIS,gold
40,B,VIS,gold
46,B,VIS,gold
44,B,VIS,gold
48,B,VIS,gold
49,B,VIS,gold
49,B,VIS,gold
45,B,VIS,gold
46,B,VIS,gold
57,B,VIS,gold
51,B,VIS,gold
49,B,VIS,gold
50,B,VIS,gold
47,B,VIS,gold
45,B,VIS,gold
47,B,VIS,gold
50,B,VIS,gold
47,B,VIS,gold
43,B,VIS,gold
47,B,VIS,gold
41,B,VIS,gold
28,B,VIS,gold
40,B,VIS,gold
49,B,VIS,gold
45,B,VIS,gold
40,B,VIS,gold
45,B,VIS,gold
52,B,VIS,gold
56,B,VIS,gold
54,B,VIS,gold
53,B,VIS,gold
43,B,VIS,gold
47,B,VIS,gold
56,B,VIS,gold
55,B,VIS,gold
71,B,VIS,gold
67,B,VIS,gold
65,B,VIS,gold
64,B,VIS,gold
66,B,VIS,gold
63,B,VIS,gold
66,B,VIS,gold
60,B,VIS,gold
56,B,VIS,gold
57,B,VIS,gold
57,B,VIS,gold
53,B,VIS,gold
52,B,VIS,gold
49,B,VIS,gold
49,B,VIS,gold
45,B,VIS,gold
39,B,VIS,gold
42,B,VIS,gold
40,B,VIS,gold
35,B,VIS,gold
31,B,VIS,gold
24,B,VIS,gold
25,B,VIS,gold
25,B,VIS,gold
28,B,VIS,gold
36,B,VIS,gold
39,B,VIS,gold
40,B,VIS,gold
35,B,VIS,gold
36,B,VIS,gold
38,B,VIS,gold
35,B,VIS,gold
37,B,VIS,gold
35,B,VIS,gold
39,B,VIS,gold
47,B,VIS,gold
50,B,VIS,gold
58,B,VIS,gold
52,B,VIS,gold
46,B,VIS,gold
39,B,VIS,gold
46,B,VIS,gold
43,B,VIS,gold
43,B,VIS,gold
43,B,VIS,gold
48,B,VIS,gold
47,B,VIS,gold
45,B,VIS,gold
42,B,VIS,gold
43,B,VIS,gold
48,B,VIS,gold
52,B,VIS,gold
49,B,VIS,gold
52,B,VIS,gold
49,B,VIS,gold
45,B,VIS,gold
48,B,VIS,gold
51,B,VIS,gold
47,B,VIS,gold
52,B,VIS,gold
45,B,VIS,gold
46,B,VIS,gold
41,B,VIS,gold
41,B,VIS,gold
50,B,VIS,gold
53,B,VIS,gold
48,B,VIS,gold
48,B,VIS,gold
48,B,VIS,gold
42,B,VIS,gold
35,B,VIS,gold
39,B,VIS,gold
47,B,VIS,gold
45,B,VIS,gold
37,B,VIS,gold
43,B,VIS,gold
48,B,VIS,gold
57,B,VIS,gold
59,B,VIS,gold
58,B,VIS,gold
56,B,VIS,gold
49,B,VIS,gold
49,B,VIS,gold
63,B,VIS,gold
68,B,VIS,gold
65,B,VIS,gold
65,B,VIS,gold
66,B,VIS,gold
64,B,VIS,gold
59,B,VIS,gold
57,B,VIS,gold
54,B,VIS,gold
54,B,VIS,gold
56,B,VIS,gold
51,B,VIS,gold
47,B,VIS,gold
43,B,VIS,gold
42,B,VIS,gold
39,B,VIS,gold
35,B,VIS,gold
33,B,VIS,gold
30,B,VIS,gold
31,B,VIS,gold
31,B,VIS,gold
30,B,VIS,gold
33,B,VIS,gold
32,B,VIS,gold
30,B,VIS,gold
37,B,VIS,gold
39,B,VIS,gold
43,B,VIS,gold
43,B,VIS,gold
39,B,VIS,gold
45,B,VIS,gold
46,B,VIS,gold
48,B,VIS,gold
44,B,VIS,gold
44,B,VIS,gold
44,B,VIS,gold
44,B,VIS,gold
44,B,VIS,gold
48,B,VIS,gold
53,B,VIS,gold
51,B,VIS,gold
51,B,VIS,gold
46,B,VIS,gold
47,B,VIS,gold
45,B,VIS,gold
47,B,VIS,gold
48,B,VIS,gold
48,B,VIS,gold
40,B,VIS,gold
45,B,VIS,gold
49,B,VIS,gold
49,B,VIS,gold
49,B,VIS,gold
46,B,VIS,gold
46,B,VIS,gold
47,B,VIS,gold
49,B,VIS,gold
45,B,VIS,gold
47,B,VIS,gold
48,B,VIS,gold
44,B,VIS,gold
45,B,VIS,gold
41,B,VIS,gold
41,B,VIS,gold
44,B,VIS,gold
43,B,VIS,gold
46,B,VIS,gold
46,B,VIS,gold
43,B,VIS,gold
41,B,VIS,gold
34,B,VIS,gold
33,B,VIS,gold
32,B,VIS,gold
39,B,VIS,gold
42,B,VIS,gold
40,B,VIS,gold
35,B,VIS,gold
44,B,VIS,gold
50,B,VIS,gold
52,B,VIS,gold
55,B,VIS,gold
52,B,VIS,gold
57,B,VIS,gold
62,B,VIS,gold
57,B,VIS,gold
54,B,VIS,gold
51,B,VIS,gold
58,B,VIS,gold
57,B,VIS,gold
52,B,VIS,gold
49,B,VIS,gold
40,B,VIS,gold
45,B,VIS,gold
42,B,VIS,gold
38,B,VIS,gold
39,B,VIS,gold
36,B,VIS,gold
37,B,VIS,gold
33,B,VIS,gold
34,B,VIS,gold
36,B,VIS,gold
30,B,VIS,gold
30,B,VIS,gold
28,B,VIS,gold
29,B,VIS,gold
34,B,VIS,gold
33,B,VIS,gold
38,B,VIS,gold
33,B,VIS,gold
34,B,VIS,gold
40,B,VIS,gold
44,B,VIS,gold
52,B,VIS,gold
51,B,VIS,gold
47,B,VIS,gold
44,B,VIS,gold
49,B,VIS,gold
50,B,VIS,gold
45,B,VIS,gold
44,B,VIS,gold
39,B,VIS,gold
35,B,VIS,gold
40,B,VIS,gold
45,B,VIS,gold
51,B,VIS,gold
53,B,VIS,gold
54,B,VIS,gold
55,B,VIS,gold
52,B,VIS,gold
53,B,VIS,gold
54,B,VIS,gold
48,B,VIS,gold
52,B,VIS,gold
49,B,VIS,gold
46,B,VIS,gold
48,B,VIS,gold
54,B,VIS,gold
53,B,VIS,gold
52,B,VIS,gold
52,B,VIS,gold
51,B,VIS,gold
50,B,VIS,gold
48,B,VIS,gold
45,B,VIS,gold
43,B,VIS,gold
41,B,VIS,gold
43,B,VIS,gold
38,B,VIS,gold
37,B,VIS,gold
42,B,VIS,gold
46,B,VIS,gold
48,B,VIS,gold
37,B,VIS,gold
38,B,VIS,gold
44,B,VIS,gold
37,B,VIS,gold
31,B,VIS,gold
36,B,VIS,gold
36,B,VIS,gold
41,B,VIS,gold
41,B,VIS,gold
39,B,VIS,gold
45,B,VIS,gold
55,B,VIS,gold
46,B,VIS,gold
48,B,VIS,gold
52,B,VIS,gold
61,B,VIS,gold
50,B,VIS,gold
40,B,VIS,gold
38,B,VIS,gold
39,B,VIS,gold
35,B,VIS,gold
38,B,VIS,gold
36,B,VIS,gold
35,B,VIS,gold
33,B,VIS,gold
28,B,VIS,gold
31,B,VIS,gold
34,B,VIS,gold
33,B,VIS,gold
39,B,VIS,gold
34,B,VIS,gold
30,B,VIS,gold
29,B,VIS,gold
27,B,VIS,gold
27,B,VIS,gold
28,B,VIS,gold
31,B,VIS,gold
38,B,VIS,gold
39,B,VIS,gold
45,B,VIS,gold
41,B,VIS,gold
43,B,VIS,gold
43,B,VIS,gold
40,B,VIS,gold
40,B,VIS,gold
45,B,VIS,gold
51,B,VIS,gold
50,B,VIS,gold
48,B,VIS,gold
44,B,VIS,gold
46,B,VIS,gold
49,B,VIS,gold
43,B,VIS,gold
38,B,VIS,gold
33,B,VIS,gold
31,B,VIS,gold
40,B,VIS,gold
39,B,VIS,gold
50,B,VIS,gold
55,B,VIS,gold
52,B,VIS,gold
52,B,VIS,gold
53,B,VIS,gold
54,B,VIS,gold
51,B,VIS,gold
46,B,VIS,gold
47,B,VIS,gold
47,B,VIS,gold
46,B,VIS,gold
44,B,VIS,gold
44,B,VIS,gold
48,B,VIS,gold
44,B,VIS,gold
46,B,VIS,gold
48,B,VIS,gold
45,B,VIS,gold
43,B,VIS,gold
48,B,VIS,gold
45,B,VIS,gold
42,B,VIS,gold
42,B,VIS,gold
36,B,VIS,gold
38,B,VIS,gold
46,B,VIS,gold
43,B,VIS,gold
48,B,VIS,gold
43,B,VIS,gold
38,B,VIS,gold
39,B,VIS,gold
44,B,VIS,gold
39,B,VIS,gold
42,B,VIS,gold
39,B,VIS,gold
40,B,VIS,gold
42,B,VIS,gold
44,B,VIS,gold
46,B,VIS,gold
59,B,VIS,gold
61,B,VIS,gold
67,B,VIS,gold
57,B,VIS,gold
53,B,VIS,gold
49,B,VIS,gold
43,B,VIS,gold
37,B,VIS,gold
33,B,VIS,gold
25,B,VIS,gold
27,B,VIS,gold
22,B,VIS,gold
19,B,VIS,gold
16,B,VIS,gold
13,B,VIS,gold
15,B,VIS,gold
31,B,VIS,gold
31,B,VIS,gold
31,B,VIS,gold
35,B,VIS,gold
34,B,VIS,gold
28,B,VIS,gold
26,B,VIS,gold
32,B,VIS,gold
34,B,VIS,gold
32,B,VIS,gold
33,B,VIS,gold
36,B,VIS,gold
36,B,VIS,gold
35,B,VIS,gold
39,B,VIS,gold
39,B,VIS,gold
42,B,VIS,gold
41,B,VIS,gold
42,B,VIS,gold
48,B,VIS,gold
51,B,VIS,gold
50,B,VIS,gold
44,B,VIS,gold
40,B,VIS,gold
43,B,VIS,gold
45,B,VIS,gold
46,B,VIS,gold
37,B,VIS,gold
34,B,VIS,gold
40,B,VIS,gold
51,B,VIS,gold
47,B,VIS,gold
49,B,VIS,gold
49,B,VIS,gold
51,B,VIS,gold
50,B,VIS,gold
44,B,VIS,gold
44,B,VIS,gold
44,B,VIS,gold
44,B,VIS,gold
42,B,VIS,gold
42,B,VIS,gold
49,B,VIS,gold
47,B,VIS,gold
44,B,VIS,gold
38,B,VIS,gold
40,B,VIS,gold
43,B,VIS,gold
43,B,VIS,gold
45,B,VIS,gold
41,B,VIS,gold
50,B,VIS,gold
41,B,VIS,gold
36,B,VIS,gold
37,B,VIS,gold
46,B,VIS,gold
43,B,VIS,gold
42,B,VIS,gold
46,B,VIS,gold
44,B,VIS,gold
43,B,VIS,gold
35,B,VIS,gold
32,B,VIS,gold
34,B,VIS,gold
30,B,VIS,gold
40,B,VIS,gold
44,B,VIS,gold
41,B,VIS,gold
39,B,VIS,gold
40,B,VIS,gold
48,B,VIS,gold
54,B,VIS,gold
74,B,VIS,gold
39,B,VIS,gold
42,B,VIS,gold
50,B,VIS,gold
43,B,VIS,gold
32,B,VIS,gold
29,B,VIS,gold
27,B,VIS,gold
15,B,VIS,gold
13,B,VIS,gold
19,B,VIS,gold
17,B,VIS,gold
10,B,VIS,gold
10,B,VIS,gold
11,B,VIS,gold
4,B,VIS,gold
24,B,VIS,gold
23,B,VIS,gold
28,B,VIS,gold
32,B,VIS,gold
34,B,VIS,gold
32,B,VIS,gold
37,B,VIS,gold
40,B,VIS,gold
39,B,VIS,gold
37,B,VIS,gold
36,B,VIS,gold
34,B,VIS,gold
36,B,VIS,gold
31,B,VIS,gold
31,B,VIS,gold
29,B,VIS,gold
35,B,VIS,gold
36,B,VIS,gold
43,B,VIS,gold
46,B,VIS,gold
40,B,VIS,gold
42,B,VIS,gold
44,B,VIS,gold
35,B,VIS,gold
35,B,VIS,gold
35,B,VIS,gold
36,B,VIS,gold
39,B,VIS,gold
39,B,VIS,gold
42,B,VIS,gold
42,B,VIS,gold
43,B,VIS,gold
46,B,VIS,gold
53,B,VIS,gold
47,B,VIS,gold
43,B,VIS,gold
39,B,VIS,gold
34,B,VIS,gold
39,B,VIS,gold
48,B,VIS,gold
42,B,VIS,gold
39,B,VIS,gold
41,B,VIS,gold
39,B,VIS,gold
42,B,VIS,gold
38,B,VIS,gold
38,B,VIS,gold
44,B,VIS,gold
44,B,VIS,gold
42,B,VIS,gold
44,B,VIS,gold
49,B,VIS,gold
41,B,VIS,gold
36,B,VIS,gold
38,B,VIS,gold
44,B,VIS,gold
42,B,VIS,gold
35,B,VIS,gold
42,B,VIS,gold
44,B,VIS,gold
37,B,VIS,gold
33,B,VIS,gold
34,B,VIS,gold
39,B,VIS,gold
37,B,VIS,gold
41,B,VIS,gold
47,B,VIS,gold
47,B,VIS,gold
49,B,VIS,gold
45,B,VIS,gold
49,B,VIS,gold
33,B,VIS,gold
35,B,VIS,gold
36,B,VIS,gold
30,B,VIS,gold
29,B,VIS,gold
26,B,VIS,gold
20,B,VIS,gold
25,B,VIS,gold
25,B,VIS,gold
23,B,VIS,gold
27,B,VIS,gold
23,B,VIS,gold
10,B,VIS,gold
12,B,VIS,gold
13,B,VIS,gold
12,B,VIS,gold
22,B,VIS,gold
17,B,VIS,gold
18,B,VIS,gold
27,B,VIS,gold
37,B,VIS,gold
39,B,VIS,gold
41,B,VIS,gold
37,B,VIS,gold
39,B,VIS,gold
43,B,VIS,gold
44,B,VIS,gold
43,B,VIS,gold
42,B,VIS,gold
37,B,VIS,gold
40,B,VIS,gold
35,B,VIS,gold
32,B,VIS,gold
36,B,VIS,gold
40,B,VIS,gold
35,B,VIS,gold
36,B,VIS,gold
41,B,VIS,gold
44,B,VIS,gold
40,B,VIS,gold
37,B,VIS,gold
32,B,VIS,gold
30,B,VIS,gold
29,B,VIS,gold
29,B,VIS,gold
43,B,VIS,gold
40,B,VIS,gold
41,B,VIS,gold
46,B,VIS,gold
43,B,VIS,gold
37,B,VIS,gold
40,B,VIS,gold
37,B,VIS,gold
30,B,VIS,gold
33,B,VIS,gold
43,B,VIS,gold
43,B,VIS,gold
39,B,VIS,gold
33,B,VIS,gold
34,B,VIS,gold
37,B,VIS,gold
40,B,VIS,gold
47,B,VIS,gold
47,B,VIS,gold
45,B,VIS,gold
46,B,VIS,gold
43,B,VIS,gold
50,B,VIS,gold
55,B,VIS,gold
45,B,VIS,gold
41,B,VIS,gold
37,B,VIS,gold
39,B,VIS,gold
34,B,VIS,gold
41,B,VIS,gold
44,B,VIS,gold
45,B,VIS,gold
36,B,VIS,gold
31,B,VIS,gold
32,B,VIS,gold
37,B,VIS,gold
43,B,VIS,gold
44,B,VIS,gold
52,B,VIS,gold
54,B,VIS,gold
58,B,VIS,gold
58,B,VIS,gold
53,B,VIS,gold
35,B,VIS,gold
32,B,VIS,gold
32,B,VIS,gold
31,B,VIS,gold
26,B,VIS,gold
28,B,VIS,gold
26,B,VIS,gold
27,B,VIS,gold
25,B,VIS,gold
26,B,VIS,gold
26,B,VIS,gold
23,B,VIS,gold
27,B,VIS,gold
25,B,VIS,gold
18,B,VIS,gold
22,B,VIS,gold
19,B,VIS,gold
17,B,VIS,gold
26,B,VIS,gold
32,B,VIS,gold
26,B,VIS,gold
33,B,VIS,gold
37,B,VIS,gold
27,B,VIS,gold
33,B,VIS,gold
35,B,VIS,gold
37,B,VIS,gold
44,B,VIS,gold
42,B,VIS,gold
39,B,VIS,gold
35,B,VIS,gold
38,B,VIS,gold
39,B,VIS,gold
39,B,VIS,gold
34,B,VIS,gold
39,B,VIS,gold
39,B,VIS,gold
40,B,VIS,gold
39,B,VIS,gold
40,B,VIS,gold
36,B,VIS,gold
33,B,VIS,gold
34,B,VIS,gold
38,B,VIS,gold
31,B,VIS,gold
24,B,VIS,gold
36,B,VIS,gold
43,B,VIS,gold
40,B,VIS,gold
39,B,VIS,gold
41,B,VIS,gold
36,B,VIS,gold
39,B,VIS,gold
41,B,VIS,gold
35,B,VIS,gold
30,B,VIS,gold
31,B,VIS,gold
38,B,VIS,gold
38,B,VIS,gold
32,B,VIS,gold
33,B,VIS,gold
35,B,VIS,gold
37,B,VIS,gold
41,B,VIS,gold
42,B,VIS,gold
40,B,VIS,gold
43,B,VIS,gold
45,B,VIS,gold
46,B,VIS,gold
48,B,VIS,gold
52,B,VIS,gold
40,B,VIS,gold
43,B,VIS,gold
36,B,VIS,gold
31,B,VIS,gold
31,B,VIS,gold
38,B,VIS,gold
42,B,VIS,gold
41,B,VIS,gold
39,B,VIS,gold
40,B,VIS,gold
40,B,VIS,gold
40,B,VIS,gold
37,B,VIS,gold
53,B,VIS,gold
64,B,VIS,gold
64,B,VIS,gold
66,B,VIS,gold
71,B,VIS,gold
39,B,VIS,gold
37,B,VIS,gold
34,B,VIS,gold
33,B,VIS,gold
35,B,VIS,gold
30,B,VIS,gold
27,B,VIS,gold
30,B,VIS,gold
29,B,VIS,gold
23,B,VIS,gold
31,B,VIS,gold
29,B,VIS,gold
25,B,VIS,gold
31,B,VIS,gold
31,B,VIS,gold
26,B,VIS,gold
23,B,VIS,gold
19,B,VIS,gold
20,B,VIS,gold
29,B,VIS,gold
33,B,VIS,gold
37,B,VIS,gold
41,B,VIS,gold
37,B,VIS,gold
38,B,VIS,gold
38,B,VIS,gold
42,B,VIS,gold
37,B,VIS,gold
36,B,VIS,gold
40,B,VIS,gold
33,B,VIS,gold
30,B,VIS,gold
31,B,VIS,gold
39,B,VIS,gold
37,B,VIS,gold
38,B,VIS,gold
37,B,VIS,gold
30,B,VIS,gold
36,B,VIS,gold
40,B,VIS,gold
35,B,VIS,gold
30,B,VIS,gold
27,B,VIS,gold
31,B,VIS,gold
35,B,VIS,gold
31,B,VIS,gold
27,B,VIS,gold
33,B,VIS,gold
47,B,VIS,gold
44,B,VIS,gold
44,B,VIS,gold
33,B,VIS,gold
32,B,VIS,gold
28,B,VIS,gold
28,B,VIS,gold
35,B,VIS,gold
31,B,VIS,gold
29,B,VIS,gold
32,B,VIS,gold
35,B,VIS,gold
30,B,VIS,gold
26,B,VIS,gold
28,B,VIS,gold
28,B,VIS,gold
31,B,VIS,gold
34,B,VIS,gold
40,B,VIS,gold
38,B,VIS,gold
43,B,VIS,gold
45,B,VIS,gold
41,B,VIS,gold
47,B,VIS,gold
49,B,VIS,gold
41,B,VIS,gold
43,B,VIS,gold
38,B,VIS,gold
31,B,VIS,gold
36,B,VIS,gold
37,B,VIS,gold
39,B,VIS,gold
40,B,VIS,gold
38,B,VIS,gold
39,B,VIS,gold
43,B,VIS,gold
46,B,VIS,gold
42,B,VIS,gold
59,B,VIS,gold
64,B,VIS,gold
69,B,VIS,gold
77,B,VIS,gold
39,B,VIS,gold
34,B,VIS,gold
35,B,VIS,gold
36,B,VIS,gold
31,B,VIS,gold
30,B,VIS,gold
29,B,VIS,gold
30,B,VIS,gold
32,B,VIS,gold
34,B,VIS,gold
30,B,VIS,gold
24,B,VIS,gold
27,B,VIS,gold
27,B,VIS,gold
35,B,VIS,gold
39,B,VIS,gold
32,B,VIS,gold
32,B,VIS,gold
29,B,VIS,gold
27,B,VIS,gold
33,B,VIS,gold
36,B,VIS,gold
36,B,VIS,gold
37,B,VIS,gold
36,B,VIS,gold
34,B,VIS,gold
35,B,VIS,gold
38,B,VIS,gold
37,B,VIS,gold
35,B,VIS,gold
37,B,VIS,gold
35,B,VIS,gold
33,B,VIS,gold
34,B,VIS,gold
37,B,VIS,gold
41,B,VIS,gold
33,B,VIS,gold
33,B,VIS,gold
35,B,VIS,gold
30,B,VIS,gold
34,B,VIS,gold
35,B,VIS,gold
32,B,VIS,gold
31,B,VIS,gold
31,B,VIS,gold
27,B,VIS,gold
32,B,VIS,gold
32,B,VIS,gold
32,B,VIS,gold
39,B,VIS,gold
43,B,VIS,gold
37,B,VIS,gold
37,B,VIS,gold
39,B,VIS,gold
32,B,VIS,gold
30,B,VIS,gold
28,B,VIS,gold
33,B,VIS,gold
32,B,VIS,gold
31,B,VIS,gold
30,B,VIS,gold
30,B,VIS,gold
25,B,VIS,gold
27,B,VIS,gold
30,B,VIS,gold
32,B,VIS,gold
34,B,VIS,gold
31,B,VIS,gold
37,B,VIS,gold
40,B,VIS,gold
42,B,VIS,gold
47,B,VIS,gold
46,B,VIS,gold
48,B,VIS,gold
44,B,VIS,gold
39,B,VIS,gold
42,B,VIS,gold
36,B,VIS,gold
34,B,VIS,gold
45,B,VIS,gold
45,B,VIS,gold
45,B,VIS,gold
47,B,VIS,gold
43,B,VIS,gold
45,B,VIS,gold
45,B,VIS,gold
51,B,VIS,gold
59,B,VIS,gold
68,B,VIS,gold
78,B,VIS,gold
31,B,VIS,gold
35,B,VIS,gold
34,B,VIS,gold
33,B,VIS,gold
32,B,VIS,gold
30,B,VIS,gold
24,B,VIS,gold
30,B,VIS,gold
37,B,VIS,gold
30,B,VIS,gold
32,B,VIS,gold
36,B,VIS,gold
35,B,VIS,gold
33,B,VIS,gold
33,B,VIS,gold
38,B,VIS,gold
43,B,VIS,gold
38,B,VIS,gold
32,B,VIS,gold
38,B,VIS,gold
42,B,VIS,gold
40,B,VIS,gold
43,B,VIS,gold
37,B,VIS,gold
36,B,VIS,gold
37,B,VIS,gold
34,B,VIS,gold
31,B,VIS,gold
29,B,VIS,gold
30,B,VIS,gold
35,B,VIS,gold
39,B,VIS,gold
35,B,VIS,gold
31,B,VIS,gold
29,B,VIS,gold
31,B,VIS,gold
33,B,VIS,gold
33,B,VIS,gold
23,B,VIS,gold
26,B,VIS,gold
28,B,VIS,gold
26,B,VIS,gold
30,B,VIS,gold
28,B,VIS,gold
28,B,VIS,gold
36,B,VIS,gold
31,B,VIS,gold
27,B,VIS,gold
32,B,VIS,gold
26,B,VIS,gold
30,B,VIS,gold
37,B,VIS,gold
38,B,VIS,gold
37,B,VIS,gold
36,B,VIS,gold
37,B,VIS,gold
29,B,VIS,gold
34,B,VIS,gold
25,B,VIS,gold
29,B,VIS,gold
28,B,VIS,gold
27,B,VIS,gold
23,B,VIS,gold
28,B,VIS,gold
28,B,VIS,gold
28,B,VIS,gold
32,B,VIS,gold
32,B,VIS,gold
29,B,VIS,gold
28,B,VIS,gold
33,B,VIS,gold
43,B,VIS,gold
45,B,VIS,gold
43,B,VIS,gold
45,B,VIS,gold
44,B,VIS,gold
41,B,VIS,gold
42,B,VIS,gold
37,B,VIS,gold
39,B,VIS,gold
36,B,VIS,gold
39,B,VIS,gold
46,B,VIS,gold
50,B,VIS,gold
50,B,VIS,gold
63,B,VIS,gold
65,B,VIS,gold
68,B,VIS,gold
63,B,VIS,gold
66,B,VIS,gold
79,B,VIS,gold
37,B,VIS,gold
32,B,VIS,gold
32,B,VIS,gold
30,B,VIS,gold
32,B,VIS,gold
36,B,VIS,gold
35,B,VIS,gold
36,B,VIS,gold
34,B,VIS,gold
37,B,VIS,gold
35,B,VIS,gold
34,B,VIS,gold
40,B,VIS,gold
40,B,VIS,gold
38,B,VIS,gold
35,B,VIS,gold
37,B,VIS,gold
39,B,VIS,gold
41,B,VIS,gold
39,B,VIS,gold
39,B,VIS,gold
39,B,VIS,gold
40,B,VIS,gold
43,B,VIS,gold
41,B,VIS,gold
38,B,VIS,gold
41,B,VIS,gold
42,B,VIS,gold
33,B,VIS,gold
26,B,VIS,gold
33,B,VIS,gold
40,B,VIS,gold
37,B,VIS,gold
39,B,VIS,gold
36,B,VIS,gold
35,B,VIS,gold
30,B,VIS,gold
32,B,VIS,gold
33,B,VIS,gold
31,B,VIS,gold
26,B,VIS,gold
26,B,VIS,gold
28,B,VIS,gold
31,B,VIS,gold
29,B,VIS,gold
27,B,VIS,gold
30,B,VIS,gold
34,B,VIS,gold
33,B,VIS,gold
33,B,VIS,gold
29,B,VIS,gold
25,B,VIS,gold
32,B,VIS,gold
40,B,VIS,gold
40,B,VIS,gold
38,B,VIS,gold
40,B,VIS,gold
37,B,VIS,gold
34,B,VIS,gold
41,B,VIS,gold
31,B,VIS,gold
26,B,VIS,gold
29,B,VIS,gold
32,B,VIS,gold
29,B,VIS,gold
30,B,VIS,gold
32,B,VIS,gold
31,B,VIS,gold
27,B,VIS,gold
28,B,VIS,gold
32,B,VIS,gold
33,B,VIS,gold
34,B,VIS,gold
38,B,VIS,gold
40,B,VIS,gold
40,B,VIS,gold
40,B,VIS,gold
40,B,VIS,gold
39,B,VIS,gold
41,B,VIS,gold
46,B,VIS,gold
48,B,VIS,gold
49,B,VIS,gold
43,B,VIS,gold
51,B,VIS,gold
66,B,VIS,gold
73,B,VIS,gold
71,B,VIS,gold
72,B,VIS,gold
74,B,VIS,gold
77,B,VIS,gold
